"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000303828.1",6.68453643212977,6.68453643212977,6.81876257603525,6.96128336220116,6.82327452636531,6.68453643212977,7.20121420569068,6.9548424407939,7.3223520999884,7.36915311197676,7.43748981992813,7.36832688920987
"ENSG00000163814.9",6.68453643212977,6.68453643212977,6.68453643212977,6.96128336220116,6.96169315334731,6.68453643212977,7.28531924946926,7.06625184843241,7.6918903419036,7.80056077948064,7.99065305240692,8.01107482422596
"ENSG00000224094.1",7.40364087344467,7.59458520946858,7.43559790117202,7.41018951573274,7.4112451116504,7.43586173396559,7.21914737458732,7.50768378480672,7.30465723830544,7.12392829035571,7.3016070513056,7.49712211024587
"ENSG00000249992.2",8.3769192192253,8.25732123940879,8.36431615384706,8.29177626830361,8.26414868380187,8.43617690013102,10.9271052758962,10.9835513279793,11.6135410236502,12.5490962327687,12.5531888131474,13.8876495919635
"ENSG00000011376.13",10.7846724500821,10.548993200063,10.4614740010521,10.5340902234831,10.764017486468,10.8867736679552,10.5868350890572,10.4271096078827,10.6893414410643,10.4449139655786,10.2978083185467,10.4916536753619
"ENSG00000144791.11",8.1605996574097,8.34525620391626,8.46776151675107,8.75082580609465,8.57638788522632,8.71283835594571,9.32783393226052,9.01553086756267,8.73910637801851,9.1387548330811,8.942636478326,8.98107249656159
"ENSG00000230530.3",7.21470608461286,7.11565882603085,6.68453643212977,6.88037583964404,6.96169315334731,6.68453643212977,7.1632484055843,7.13165265326235,7.16164015188798,7.059643519961,7.16833809612531,7.06628078478621
"ENSG00000211456.15",10.6254542731448,10.2435116531791,10.4233916098522,10.5201026768962,10.4576325398253,10.2785622715721,10.3169679408482,10.3537019114233,9.93736757904261,10.4348725261384,10.325702058483,10.2561982616557
"ENSG00000163818.21",8.5721765074265,8.54307300124909,8.25097106459395,8.35376596843509,8.22838486890164,7.9166452963798,8.61125635958255,8.54644522904064,8.5696300667214,8.91512178255179,8.73118152922341,8.48853136182525
"ENSG00000163820.17",8.32775690855471,8.33872177276827,8.88547545914168,8.66365431308744,9.00156373190115,8.94304844941329,9.01040627903092,9.06707426025035,8.93859168959132,8.83326308476459,9.00927713192799,8.75185503306527
"ENSG00000012223.14",6.68453643212977,6.68453643212977,7.54205591547002,6.68453643212977,7.30054106734754,6.99941928301116,7.41142731329595,6.68453643212977,7.28640978999978,7.28954956216908,7.12252101898079,7.11103107790734
"ENSG00000178038.18",6.68453643212977,6.68453643212977,6.68453643212977,6.92429792841109,7.30054106734754,6.68453643212977,7.21914737458732,7.25505636399104,6.83602871467897,7.21354482860761,7.12252101898079,6.81984792870431
"ENSG00000160799.14",9.88274035606937,10.0097691753002,10.046201050661,10.0569176480686,10.0513298668964,10.0667677592907,10.161292597099,10.0980163480653,10.3555183558802,10.0429369173448,10.0407525187291,10.1867562801997
"ENSG00000160796.19",8.04425281166297,8.25732123940879,7.88063156179543,8.46034537651912,8.40161424461562,8.42261775406323,8.6738505739468,8.28141889054351,8.32879380569623,8.63190852479204,8.63995833238434,8.79607410649044
"ENSG00000181555.23",9.37146005237545,9.34013381188158,9.31996018071772,9.48735006437629,9.53656550732284,9.15967713580213,9.62658185197965,9.93913090443909,10.0257464034774,9.51637488153851,9.7838924952069,9.2925666640712
"ENSG00000227398.7",7.62373201795838,7.6216608645066,7.90064089035408,7.75948736895696,7.75280905292555,8.02541943581488,8.13120758094144,7.90984327223585,8.0686784303396,8.09647803719443,8.2627512205178,8.03488751142325
"ENSG00000088727.15",8.59252507752819,8.52073697890133,8.1923387808794,8.74406635047904,8.28409674792048,8.35242187391191,7.80903831099026,8.08086885382136,7.88976979007858,7.77874990743821,7.7379428107457,7.86921978654065
"ENSG00000114648.13",9.79634406141346,9.86010016082383,9.88103896828012,9.52197414011746,9.73154538781498,9.71858796634609,9.85151403394947,9.60852605880673,9.3807593611017,9.58659045610078,9.69670388697451,9.56546110650843
"ENSG00000289507.1",7.19562350851378,7.01095162427127,7.10763204989845,6.92429792841109,6.92465322485363,6.92863678530846,7.18260743128349,7.32830165281118,7.0226646962292,7.059643519961,6.9771469546928,7.06628078478621
"ENSG00000260236.3",7.34704855657321,7.29200907912215,7.33677584021991,7.49377012296777,7.60992103362493,7.19067846024724,7.87643685372718,7.65169250016432,7.37254219376599,7.82187506011838,7.92373596718003,7.78981878331086
"ENSG00000076201.17",8.98866182803919,8.4209876831461,8.89400684469598,8.7474505181118,8.60325406327834,8.96399188754402,8.97097914839286,8.94262400258808,8.73910637801851,8.77365833522345,8.75394555741444,9.23574120198747
"ENSG00000114650.22",10.992782951445,10.7821682321482,11.1843373132668,10.7249213671575,10.9214786308092,11.0426569184215,11.4290533792161,11.4091887287032,11.6568350760236,11.074262959361,10.9631969525294,11.1046331116591
"ENSG00000163832.17",10.1885338773504,10.0984891924914,10.330031767348,10.3224177144319,10.3021749219487,10.0025510522628,9.72719687246565,9.71975930346118,9.87345042225404,9.81700570422902,10.1150936260277,9.86046290055453
"ENSG00000114646.10",7.77154290849808,7.86434787561904,7.70332196686753,7.65579059211396,7.96598119848853,7.22779732346359,7.88364384676357,7.81205852189541,8.12441337918743,8.10715562263026,7.9688303214847,8.21357491175222
"ENSG00000173473.12",11.7685446011852,11.8328646629382,11.6869387252854,11.5444706008949,11.7861720771623,11.8404337863551,11.508653200018,11.4555669062951,11.6040918779101,11.4854117905565,11.3504917411248,11.5056583651864
"ENSG00000132153.16",12.0535888438737,12.0455435900307,11.9172689653875,11.9047851583242,12.0877691096929,12.0898677585281,12.3522804678625,12.1625234115234,12.4676618599613,11.9387819896459,11.9847877831437,12.2687675914434
"ENSG00000047849.23",11.4939452661742,11.3061853368079,11.5905061953024,11.2359534163695,11.3281456541289,11.3667518786084,11.8955363156505,11.8298980832466,12.0962581544818,11.5554633282949,11.554420986449,11.6639638227404
"ENSG00000164045.13",9.0238507758502,9.05583074788777,9.42525039071343,9.0208462435643,9.37474234316326,9.40112460998925,9.01594455619232,8.94262400258808,9.06821447690745,8.83907593246439,8.98743313623947,9.58811014544888
"ENSG00000164048.15",9.47912144131029,8.97131047204567,8.97907469887064,9.44983800774722,9.78463155180861,9.4764032746049,9.21821853902705,9.330407861593,8.75527855692749,9.07234604337522,9.17227348137682,8.68253667936519
"ENSG00000172113.11",10.1696555911506,9.90709322803894,10.064493153971,10.115384372843,9.86291940159177,9.76070467236583,9.78521587782838,9.68956015094399,9.5665047671451,10.082213831252,9.92136058752081,10.1454959570182
"ENSG00000289043.2",7.25086305749106,7.01095162427127,7.28077812597088,7.61825069977205,7.58020025947027,7.26243351989055,7.59045411834465,7.50768378480672,7.20670734213856,7.31727115396434,7.49002374375017,7.40593897029816
"ENSG00000164050.14",7.85299988225534,7.9139013776738,8.19734233698799,8.46034537651912,8.21795752136462,8.00587759071729,8.11408519418461,8.36770100103484,7.82833707598117,7.67766501900161,8.07366042626025,7.40593897029816
"ENSG00000164051.15",10.7094466118737,10.574348275337,10.5537492858152,10.6117460098778,10.6808061263599,10.7951854242237,10.5084405392835,10.596060956434,10.2552164490321,10.1928243011342,10.2780765171879,10.1361618100932
"ENSG00000232112.4",10.0355485259648,10.0190812739178,9.87134816935155,10.0399474632208,9.83273564162123,9.94841091976,9.66495124552441,9.58966902605104,9.75553848713121,9.71112518197691,9.47141319277363,9.35941161940235
"ENSG00000164053.23",8.53045314697552,8.78407875107326,8.45580622441208,8.7841013394873,8.68057272992257,8.99624883288053,8.9652499207357,8.81443410267512,8.5076367627687,8.66885126820259,8.82705116213085,8.49248701950035
"ENSG00000164054.18",12.2986562865797,12.4600958289124,12.3762247644626,12.3909510035827,12.3791707374765,12.5223257975091,12.4024005035284,12.3100622806994,12.2508344932962,12.7585443896636,12.8089516326192,13.1365140582535
"ENSG00000114268.13",10.7871405996481,11.1635388938595,10.5691320974043,10.9218812301951,11.2250178092201,10.50668455977,10.771000348587,10.674396810578,10.9340481944413,11.7669185468612,11.9011183930946,12.1327787825541
"ENSG00000145040.4",9.03537699713477,9.13181598332779,8.04790558906586,9.14896167345078,8.75008019263294,8.08807397128637,7.74478921220468,7.9866147556324,7.82833707598117,8.2037444523113,8.35968112140665,8.60201256842943
"ENSG00000114270.18",7.40364087344467,7.37192501470072,7.59013522665972,8.39933055156305,7.80876424114148,7.58431224007912,8.2390810022056,8.17790718943122,7.82833707598117,8.09647803719443,8.50551374684021,7.83394569949418
