"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
287.103502839716,-1.1712476192557,0.222265136470192,-5.26959665315204,1.36723862811979e-07,2.9008567174643e-05,"ENSG00000013016.17"
6553.21493356048,0.759650143840241,0.144844364175784,5.24459579882807,1.56625309768455e-07,3.2769495366e-05,"ENSG00000136160.18"
1474.91625345436,0.598303962170246,0.11418096045755,5.23996259772823,1.60609146295003e-07,3.31426873943552e-05,"ENSG00000141012.14"
457.878474309489,0.95625913943115,0.182671858198169,5.23484651036813,1.65122022808662e-07,3.31653086878624e-05,"ENSG00000156103.16"
334.11129060587,-1.80431954858492,0.344553336180383,-5.23669156301627,1.63480553005825e-07,3.31653086878624e-05,"ENSG00000128340.17"
560.653541833205,-1.4777961534266,0.283146356507744,-5.21919537179772,1.79702122294201e-07,3.56188522399979e-05,"ENSG00000163739.6"
75.7318272378039,-1.93267229266125,0.371301304751659,-5.20513197214294,1.93858785478295e-07,3.77730982249333e-05,"ENSG00000213888.4"
448.462297193121,-0.941238786890982,0.180886232632366,-5.20348493743003,1.9558561215778e-07,3.77730982249333e-05,"ENSG00000100065.16"
1179.81143483642,0.746560122068727,0.144123692586555,5.17999579854209,2.21890897872068e-07,4.23109428549979e-05,"ENSG00000122550.19"
133.517201561097,-1.57498101505978,0.304268923325683,-5.17627958138188,2.26354184243317e-07,4.26224928930166e-05,"ENSG00000105696.10"
1798.59613346069,0.898780874214861,0.174295319067035,5.15665526203365,2.5140003572392e-07,4.67541992363597e-05,"ENSG00000234745.15"
1418.9985164906,0.64430803444762,0.125150927829912,5.14824816419478,2.62930486658565e-07,4.77202994099353e-05,"ENSG00000157193.19"
525.762017629473,1.23964326588486,0.240756117777202,5.14895852836455,2.619367827469e-07,4.77202994099353e-05,"ENSG00000158467.18"
1269.31386350944,0.83241597623053,0.161787413282618,5.1451219803881,2.67347037316603e-07,4.79442353587775e-05,"ENSG00000170881.6"
4702.8111169309,1.19074610576569,0.231795634073134,5.13705148298866,2.79082519814871e-07,4.94599891587203e-05,"ENSG00000167996.17"
